ids,plain_text,No,sentences,anncomplete_1,entities_1,relations_1,1_Relevant_1,Action1-PentaClass_1,Action1_CAMEO_1,Action2-PentaClass_1,Action2_CAMEO_1,Action3-PentaClass_1,Action3_CAMEO_1,anncomplete_2,entities_2,relations_2,1_Relevant_2,anncomplete_3,entities_3,relations_3,1_Relevant_3,Action1-PentaClass_3,Action1_CAMEO_3,Action2-PentaClass_3,Action2_CAMEO_3,Comments_3,Action3-PentaClass_3,Action3_CAMEO_3,anncomplete_4,entities_4,relations_4,1_Relevant_4,Action1-PentaClass_4,Action1_CAMEO_4,Action2-PentaClass_4,Action2_CAMEO_4,Action3-PentaClass_4,Action3_CAMEO_4,Action4-PentaClass_4,Action4_CAMEO_4,anncomplete_5,entities_5,relations_5,1_Relevant_5,Action1-PentaClass_5,Action1_CAMEO_5,Action2-PentaClass_5,Action2_CAMEO_5,Action3-PentaClass_5,Action3_CAMEO_5,Action4-PentaClass_5,Action4_CAMEO_5
a.ASK1QSYAtd.kuzmE4kykZekk3e-cameo_100.csv_49,"No. 52 sentences GUATEMALA CITY -- Gunmen released two priests kidnapped earlier this week in a bloody raid that left a parish clerk dead, said Catholic Church officials, who declined to reveal details of the case.",No. 52 ,"GUATEMALA CITY -- Gunmen released two priests kidnapped earlier this week in a bloody raid that left a parish clerk dead, said Catholic Church officials, who declined to reveal details of the case.",True,"[('Action-1', 'Gunmen', 18), ('Target-1', 'priests', 38), ('Action-1', 'kidnapped', 46), ('Action-2', 'bloody raid', 79), ('Target-2', 'parish clerk dead', 103)]",[],True,4-Material Conflict,4-17 Coerce,4-Material Conflict,4-18 Assualt,,,True,"[('Location', 'GUATEMALA CITY', 0), ('Source-1', 'Gunmen', 18), ('Action-1', 'released', 25), ('Target-1', 'priests', 38)]",[],True,True,"[('Location', 'GUATEMALA CITY', 0), ('Source-1', 'Gunmen', 18), ('Source-2', 'Gunmen', 18), ('Action-1', 'released', 25), ('Target-1', 'priests', 38), ('Target-2', 'priests', 38), ('Action-2', 'kidnapped', 46), ('Time', 'earlier this week', 56), ('Action-2', 'raid', 86), ('Target-2', 'parish clerk', 103), ('Action-2', 'dead', 116), ('Action-3', 'said', 122), ('Source-3', 'Catholic Church officials', 127)]","[[('Source-1', 'Gunmen'), ('Action-1', 'released')], [('Action-1', 'released'), ('Target-1', 'priests')], [('Action-2', 'kidnapped'), ('Target-2', 'priests')], [('Action-2', 'raid'), ('Target-2', 'priests')], [('Action-2', 'raid'), ('Target-2', 'parish clerk')], [('Action-2', 'dead'), ('Target-2', 'parish clerk')], [('Source-3', 'Catholic Church officials'), ('Action-3', 'said')]]",True,2-Material Cooperation,2-8 Yield,4-Material Conflict,4-18 Assualt,,0-Make a Statement,0-1 Make Public Statement,True,"[('Location', 'GUATEMALA CITY', 0), ('Source-1', 'Gunmen', 18), ('Source-2', 'Gunmen', 18), ('Action-2', 'released', 25), ('Target-1', 'two priests', 34), ('Target-2', 'two priests', 34), ('Action-1', 'kidnapped', 46), ('Time', 'earlier this week', 56)]","[[('Source-1', 'Gunmen'), ('Action-1', 'kidnapped')], [('Action-1', 'kidnapped'), ('Target-1', 'two priests')], [('Action-2', 'released'), ('Source-1', 'Gunmen')], [('Action-2', 'released'), ('Target-1', 'two priests')]]",True,,,,,,,,,True,"[('Location', 'GUATEMALA CITY', 0), ('Source-1', 'Gunmen', 18), ('Action-1', 'released', 25), ('Target-2', 'priests', 38), ('Action-2', 'kidnapped', 46), ('Time', 'this week', 64), ('Action-2', 'raid', 86), ('Action-3', 'said', 122), ('Source-3', 'Catholic Church officials', 127)]","[[('Source-1', 'Gunmen'), ('Action-1', 'released')], [('Action-2', 'kidnapped'), ('Target-2', 'priests')], [('Source-3', 'Catholic Church officials'), ('Action-3', 'said')], [('Source-1', 'Gunmen'), ('Action-2', 'kidnapped')], [('Source-1', 'Gunmen'), ('Action-2', 'raid')], [('Action-1', 'released'), ('Target-2', 'priests')]]",True,2-Material Cooperation,2-8 Yield,4-Material Conflict,4-18 Assualt,0-Make a Statement,0-1 Make Public Statement,,
aPH7sKxlImrk2R6R1dBL9wIqpW0e-cameo_100.csv_55,"No. 46 sentences TAIPEI: Taiwan prosecutors said a man from China, reportedly a recent graduate from one of the island's top universities, was detained on Friday on suspicion of espionage, as officials warn of growing China spy threats.",No. 46 ,"TAIPEI: Taiwan prosecutors said a man from China, reportedly a recent graduate from one of the island's top universities, was detained on Friday on suspicion of espionage, as officials warn of growing China spy threats.",True,"[('Source-1', 'officials', 175), ('Action-1', 'warn', 185), ('Action-1', 'growing China spy threats', 193)]","[[('Action-1', 'warn'), ('Source-1', 'officials')]]",True,4-Material Conflict,3-9 Investigate,,,,,True,[],[],False,True,"[('Location', 'TAIPEI', 0), ('Source-1', 'Taiwan prosecutors', 8), ('Action-1', 'said', 27), ('Target-1', 'man from China', 34), ('Target-2', 'man from China', 34), ('Target-1', 'reportedly a recent graduate', 50), ('Location', 'the island', 91), ('Action-2', 'detained', 126), ('Time', 'Friday', 138), ('Action-2', 'suspicion of espionage', 148), ('Source-2', 'officials', 175), ('Action-2', 'warn', 185)]","[[('Source-1', 'Taiwan prosecutors'), ('Action-1', 'said')], [('Action-1', 'said'), ('Target-1', 'man from China')], [('Action-1', 'said'), ('Target-1', 'reportedly a recent graduate')], [('Source-2', 'officials'), ('Action-2', 'detained')], [('Source-2', 'officials'), ('Action-2', 'warn')], [('Source-2', 'officials'), ('Action-2', 'suspicion of espionage')], [('Action-2', 'detained'), ('Target-2', 'man from China')], [('Action-2', 'suspicion of espionage'), ('Target-2', 'man from China')], [('Action-2', 'warn'), ('Target-2', 'man from China')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,,,,True,"[('Location', 'TAIPEI', 0), ('Source-1', 'Taiwan prosecutors', 8), ('Action-1', 'said', 27), ('Target-2', 'a man from China', 32), ('Action-2', 'detained', 126), ('Time', 'Friday', 138)]","[[('Source-1', 'Taiwan prosecutors'), ('Action-1', 'said')], [('Action-2', 'detained'), ('Target-2', 'a man from China')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,,,,,True,"[('Location', 'TAIPEI', 0), ('Source-1', 'Taiwan prosecutors', 8), ('Action-1', 'said', 27), ('Target-2', 'man from China', 34), ('Action-2', 'was detained', 122), ('Time', 'Friday', 138), ('Source-3', 'officials', 175), ('Action-3', 'warn', 185)]","[[('Source-1', 'Taiwan prosecutors'), ('Action-1', 'said')], [('Action-2', 'was detained'), ('Target-2', 'man from China')], [('Source-3', 'officials'), ('Action-3', 'warn')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,
aAtaRfb4UYLmfqo7PfzchprB4pfC-cameo_100.csv_52,No. 49 sentences Philippine province says to keep open-pit mining ban Mining & Metals - Specialty Erik dela Cruz,No. 49 ,Philippine province says to keep open-pit mining ban Mining & Metals - Specialty Erik dela Cruz,True,"[('Source-1', 'Philippine province', 0), ('Action-1', 'says to keep open-pit mining ban Mining & Metals', 20)]","[[('Source-1', 'Philippine province'), ('Action-1', 'says to keep open-pit mining ban Mining & Metals')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,True,[],[],False,True,"[('Source-1', 'Philippine province', 0), ('Action-1', 'says to keep', 20), ('Target-1', 'open-pit mining ban Mining & Metals', 33)]","[[('Source-1', 'Philippine province'), ('Action-1', 'says to keep')], [('Action-1', 'says to keep'), ('Target-1', 'open-pit mining ban Mining & Metals')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,[],[],False,,,,,,,,,True,"[('Source-1', 'Philippine province', 0), ('Action-1', 'says', 20)]","[[('Source-1', 'Philippine province'), ('Action-1', 'says')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,
afwsTSrEOazU2rU9Fz4LtFnKY_sa-cameo_100.csv_50,No. 51 sentences Guwahati: Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta has said BJP has not informed the AGP regarding the chief ministerial candidate of the four-party alliance.,No. 51 ,Guwahati: Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta has said BJP has not informed the AGP regarding the chief ministerial candidate of the four-party alliance.,True,"[('Target-1', 'Former Assam chief minister', 10), ('Target-1', 'AGP founder president Prafulla Kumar Mahanta', 42), ('Action-1', 'said', 91), ('Source-1', 'BJP', 96), ('Action-1', 'not informed', 104), ('Source-1', 'AGP', 121)]","[[('Source-1', 'BJP'), ('Action-1', 'not informed')], [('Target-1', 'AGP founder president Prafulla Kumar Mahanta'), ('Action-1', 'said')], [('Action-1', 'said'), ('Target-1', 'Former Assam chief minister')]]",True,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement,,,True,[],[],False,True,"[('Location', 'Guwahati', 0), ('Source-1', 'Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta', 10), ('Action-1', 'has said', 87), ('Target-1', 'BJP', 96)]","[[('Source-1', 'Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta'), ('Action-1', 'has said')], [('Action-1', 'has said'), ('Target-1', 'BJP')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,"[('Source-1', 'Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta', 10), ('Action-1', 'said', 91), ('Source-2', 'BJP', 96), ('Action-2', 'has not informed', 100), ('Target-2', 'AGP', 121)]","[[('Source-1', 'Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta'), ('Action-1', 'said')], [('Source-2', 'BJP'), ('Action-2', 'has not informed')], [('Action-2', 'has not informed'), ('Target-2', 'AGP')]]",True,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-12 Reject,,,,,True,"[('Location', 'Guwahati', 0), ('Source-1', 'Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta', 10), ('Action-1', 'has said', 87), ('Source-2', 'BJP', 96), ('Action-2', 'has not informed', 100), ('Target-2', 'AGP', 121)]","[[('Source-1', 'Former Assam chief minister and AGP founder president Prafulla Kumar Mahanta'), ('Action-1', 'has said')], [('Source-2', 'BJP'), ('Action-2', 'has not informed')], [('Action-2', 'has not informed'), ('Target-2', 'AGP')]]",True,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-12 Reject,,,,
atk2vatPn7xiXS_ai0GY7OqHdjPm-cameo_100.csv_59,No. 42 sentences Pro-democracy activist Joshua Wong said on Tuesday that he had been disqualified from running in Hong Kong's district council elections.,No. 42 ,Pro-democracy activist Joshua Wong said on Tuesday that he had been disqualified from running in Hong Kong's district council elections.,True,"[('Target-1', 'Pro-democracy activist', 0), ('Time', 'Tuesday', 43), ('Action-1', 'disqualified', 68)]","[[('Target-1', 'Pro-democracy activist'), ('Action-1', 'disqualified')]]",True,4-Material Conflict,3-16 Reduce Relations,,,,,True,[],[],False,True,"[('Source-1', 'Pro-democracy activist Joshua Wong', 0), ('Target-2', 'Pro-democracy activist Joshua Wong', 0), ('Action-1', 'said', 35), ('Time', 'Tuesday', 43), ('Source-1', 'he', 56), ('Action-2', 'disqualified from running', 68), ('Source-2', 'Hong Kong', 97), ('Target-1', ""Hong Kong's district council elections"", 97)]","[[('Source-1', 'Pro-democracy activist Joshua Wong'), ('Action-1', 'said')], [('Source-1', 'he'), ('Action-1', 'said')], [('Action-1', 'said'), ('Target-1', ""Hong Kong's district council elections"")], [('Source-2', 'Hong Kong'), ('Action-2', 'disqualified from running')]]",True,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-12 Reject,,,,True,"[('Source-2', 'Pro-democracy activist Joshua Wong', 0), ('Source-1', 'Pro-democracy activist Joshua Wong', 0), ('Action-2', 'said', 35), ('Time', 'Tuesday', 43), ('Action-1', 'disqualified from running', 68), ('Target-1', ""Hong Kong's district council elections"", 97)]","[[('Source-1', 'Pro-democracy activist Joshua Wong'), ('Action-1', 'disqualified from running')], [('Action-1', 'disqualified from running'), ('Target-1', ""Hong Kong's district council elections"")], [('Source-2', 'Pro-democracy activist Joshua Wong'), ('Action-2', 'said')]]",True,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,,,,True,"[('Source-1', 'Pro-democracy activist Joshua Wong', 0), ('Action-1', 'said', 35), ('Time', 'Tuesday', 43), ('Action-2', 'been disqualified from running', 63)]","[[('Source-1', 'Pro-democracy activist Joshua Wong'), ('Action-1', 'said')], [('Action-2', 'been disqualified from running'), ('Source-1', 'Pro-democracy activist Joshua Wong')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,,,,
a1orQqVNHb0DNZOiDq0KC4F079Cq-cameo_100.csv_47,No. 54 sentences Greeks went to the polls on Sunday in the first general election since the start of the country's debt crisis.,No. 54 ,Greeks went to the polls on Sunday in the first general election since the start of the country's debt crisis.,True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,"[('Source-1', 'Greeks', 0), ('Action-1', 'went to the polls', 7), ('Time', 'Sunday', 28)]","[[('Source-1', 'Greeks'), ('Action-1', 'went to the polls')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,,,,,,,True,"[('Source-1', 'Greeks', 0), ('Action-1', 'went to the polls', 7), ('Time', 'Sunday', 28)]","[[('Source-1', 'Greeks'), ('Action-1', 'went to the polls')]]",True,1-Verbal Cooperation,1-5 Engage in Dip Coop,,,,,,
aEYnkfDF3zoax9immMiwsEARinRO-cameo_100.csv_65,"No. 36 sentences Afghan President Mohammad Ashraf Ghani (C) speaks during the Eid al-Fitr prayer at the presidential palace in Kabul, capital of Afghanistan, June 4, 2019.",No. 36 ,"Afghan President Mohammad Ashraf Ghani (C) speaks during the Eid al-Fitr prayer at the presidential palace in Kabul, capital of Afghanistan, June 4, 2019.",True,"[('Source-1', 'Afghan President Mohammad Ashraf Ghani', 0), ('Action-1', 'speaks', 43), ('Target-1', 'Eid al-Fitr prayer', 61), ('Location', 'Kabul', 110), ('Time', 'June 4, 2019', 141)]",[],True,0-Make a Statement,0-1 Make Public Statement,,,,,True,[],[],False,True,"[('Source-1', 'Afghan President Mohammad Ashraf Ghani', 0), ('Action-1', 'speaks', 43), ('Location', 'Kabul', 110), ('Location', 'Afghanistan', 128), ('Time', 'June 4, 2019', 141)]","[[('Source-1', 'Afghan President Mohammad Ashraf Ghani'), ('Action-1', 'speaks')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,[],[],False,,,,,,,,,True,"[('Source-1', 'Afghan President Mohammad Ashraf Ghani', 0), ('Action-1', 'speaks', 43), ('Location', 'presidential palace in Kabul', 87), ('Time', 'June 4, 2019', 141)]","[[('Source-1', 'Afghan President Mohammad Ashraf Ghani'), ('Action-1', 'speaks')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,
a6jDI8CIjNdlFQRx8mgognO8dzU0-cameo_100.csv_69,"No. 32 sentences HONG KONG, March 21 (Xinhua) -- Carrie Lam, the chief executive of the Hong Kong Special Administrative Region (HKSAR), said on Saturday that she was confident that Hong Kong will thrive and soar higher with the full support of the central authorities.",No. 32 ,"HONG KONG, March 21 (Xinhua) -- Carrie Lam, the chief executive of the Hong Kong Special Administrative Region (HKSAR), said on Saturday that she was confident that Hong Kong will thrive and soar higher with the full support of the central authorities.",True,"[('Source-1', 'chief executive of the Hong Kong Special Administrative Region', 48), ('Action-1', 'said', 120), ('Time', 'Saturday', 128), ('Action-1', 'Hong Kong will thrive and soar higher with the full support of the central authorities', 165)]","[[('Action-1', 'said'), ('Source-1', 'chief executive of the Hong Kong Special Administrative Region')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,True,[],[],False,True,"[('Location', 'HONG KONG', 0), ('Time', 'March 21', 11), ('Source-1', 'Carrie Lam', 32), ('Action-1', 'said', 120), ('Time', 'Saturday', 128), ('Source-1', 'she', 142), ('Action-1', 'was confident', 146), ('Location', 'Hong Kong', 165), ('Target-1', 'Hong Kong', 165)]","[[('Source-1', 'Carrie Lam'), ('Action-1', 'said')], [('Source-1', 'Carrie Lam'), ('Action-1', 'was confident')], [('Source-1', 'she'), ('Action-1', 'said')], [('Source-1', 'she'), ('Action-1', 'was confident')], [('Action-1', 'said'), ('Target-1', 'Hong Kong')], [('Action-1', 'was confident'), ('Target-1', 'Hong Kong')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,[],[],False,,,,,,,,,True,"[('Location', 'HONG KONG', 0), ('Source-1', 'Carrie Lam, the chief executive of the Hong Kong Special Administrative Region (HKSAR)', 32), ('Action-1', 'said', 120), ('Time', 'Saturday', 128), ('Target-2', 'Hong Kong', 165), ('Action-2', 'with the full support', 203), ('Source-2', 'central authorities', 232)]","[[('Source-1', 'Carrie Lam, the chief executive of the Hong Kong Special Administrative Region (HKSAR)'), ('Action-1', 'said')], [('Source-2', 'central authorities'), ('Action-2', 'with the full support')], [('Action-2', 'with the full support'), ('Target-2', 'Hong Kong')]]",True,0-Make a Statement,0-1 Make Public Statement,2-Material Cooperation,2-7 Provide Aid,,,,
aW9c84qBNewTcl_CC7vWCHwQhaqO-cameo_100.csv_70,No. 31 sentences More Than A Dozen GOP State Lawmakers Attended Rally That Gave Way To Riots,No. 31 ,More Than A Dozen GOP State Lawmakers Attended Rally That Gave Way To Riots,True,"[('Source-1', 'GOP State Lawmakers', 18), ('Action-1', 'Attended', 38), ('Action-2', 'Gave Way To Riots', 58)]",[],False,4-Material Conflict,4-14 Protest,4-Material Conflict,3-11 Disapprove,,,True,[],[],False,True,"[('Source-1', 'GOP State Lawmakers', 18), ('Action-1', 'Attended Rally', 38), ('Action-1', 'That Gave Way To Riots', 53)]","[[('Source-1', 'GOP State Lawmakers'), ('Action-1', 'Attended Rally')], [('Source-1', 'GOP State Lawmakers'), ('Action-1', 'That Gave Way To Riots')]]",True,4-Material Conflict,4-14 Protest,,,,,,True,[],[],False,,,,,,,,,True,"[('Source-1', 'GOP State Lawmakers', 18), ('Action-1', 'Attended Rally', 38)]","[[('Source-1', 'GOP State Lawmakers'), ('Action-1', 'Attended Rally')]]",True,1-Verbal Cooperation,1-4 Consult,,,,,,
aGnJ23ujegnQYuXYDoiRPPVKLJsO-cameo_100.csv_71,"No. 30 sentences TOWER, Minn. (AP) -- Two former officials in the northern Minnesota city of Tower are charged with criminal misconduct for allegedly trying to oust a newspaper publisher from a city agency.",No. 30 ,"TOWER, Minn. (AP) -- Two former officials in the northern Minnesota city of Tower are charged with criminal misconduct for allegedly trying to oust a newspaper publisher from a city agency.",True,"[('Source-1', 'former officials', 25), ('Location', 'northern Minnesota city of Tower', 49), ('Action-1', 'charged', 86), ('Action-1', 'criminal misconduct for allegedly trying to oust a newspaper publisher from a city agency', 99)]","[[('Action-1', 'charged'), ('Source-1', 'former officials')], [('Action-1', 'criminal misconduct for allegedly trying to oust a newspaper publisher from a city agency'), ('Source-1', 'former officials')]]",True,4-Material Conflict,3-11 Disapprove,,,,,True,[],[],False,True,"[('Location', 'TOWER, Minn.', 0), ('Target-1', 'former officials', 25), ('Source-2', 'former officials', 25), ('Location', 'northern Minnesota city of Tower', 49), ('Action-1', 'charged with criminal misconduct', 86), ('Action-2', 'allegedly trying to oust', 123), ('Target-2', 'newspaper publisher', 150)]","[[('Action-1', 'charged with criminal misconduct'), ('Target-1', 'former officials')], [('Action-2', 'allegedly trying to oust'), ('Target-2', 'newspaper publisher')]]",True,4-Material Conflict,4-17 Coerce,4-Material Conflict,4-17 Coerce,,,,True,[],[],False,,,,,,,,,True,"[('Target-2', 'former officials', 25), ('Location', 'northern Minnesota city of Tower', 49), ('Action-1', 'are charged', 82), ('Action-2', 'trying to oust', 133), ('Target-2', 'newspaper publisher', 150)]","[[('Action-2', 'trying to oust'), ('Target-2', 'newspaper publisher')], [('Action-1', 'are charged'), ('Target-2', 'former officials')]]",True,4-Material Conflict,4-17 Coerce,4-Material Conflict,4-17 Coerce,,,,
aqSUXam4xpCoWU8uTG7of.yDHMiG-cameo_100.csv_76,"No. 25 sentences Dedication ceremonies for the Santa Clarita Valley Veterans Memorial--a 25-foot-long, 12-foot-high wall inscribed with veterans' names and patterned after the Vietnam War Memorial in Washington--will be held at 2 p.m.",No. 25 ,"Dedication ceremonies for the Santa Clarita Valley Veterans Memorial--a 25-foot-long, 12-foot-high wall inscribed with veterans' names and patterned after the Vietnam War Memorial in Washington--will be held at 2 p.m.",True,"[('Action-1', 'Dedication ceremonies', 0), ('Target-1', 'Santa Clarita Valley Veterans Memorial', 30)]",[],True,0-Make a Statement,0-1 Make Public Statement,,,,,True,[],[],False,True,"[('Action-1', 'Dedication ceremonies', 0), ('Location', 'Santa Clarita Valley', 30), ('Target-1', 'Santa Clarita Valley Veterans Memorial', 30), ('Time', '2 p.m.', 211)]","[[('Action-1', 'Dedication ceremonies'), ('Target-1', 'Santa Clarita Valley Veterans Memorial')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,"[('Action-1', 'Dedication ceremonies', 0), ('Target-1', 'Santa Clarita Valley Veterans Memorial', 30), ('Location', 'Washington', 183), ('Time', '2 p.m', 211)]","[[('Action-1', 'Dedication ceremonies'), ('Target-1', 'Santa Clarita Valley Veterans Memorial')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,,True,"[('Action-1', 'Dedication ceremonies', 0), ('Target-1', 'Santa Clarita Valley Veterans Memorial', 30), ('Time', '2 p.m', 211)]","[[('Action-1', 'Dedication ceremonies'), ('Target-1', 'Santa Clarita Valley Veterans Memorial')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,
